,polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,elevation(m),elevation_gains_to_next(m),landmarks_notes,speed_limit(m/s),shoulder,step,routebook_trip(m),MajorTurns/Instructions,lanes,services
128,,40.887374591617636,-98.34684703029946,2981.9369277228952,24.93910623769024,91.0467018541065,91.0467018541065,-88.95329814884634,271.04670185115367,S1°E,0.00019366830234446297,,,540,0.0,,,,,,,,
129,,40.887370488897176,-98.34655116574321,3006.8760339605856,24.939106237675855,91.04689552450537,91.04689552450537,-88.95310448058393,271.04689551941607,S1°E,0.0001936703988718591,,,540,0.0,,,,,,,,
130,,40.887366385417764,-98.34625530122351,3031.8151401982614,24.939106238102095,91.04708918199029,91.04708918199029,-88.95291081022499,271.047089189775,S1°E,0.00019365748491395607,,,540,0.0,,,,,,,,
131,,40.887362281179406,-98.34595943674036,3056.7542464363632,24.93910623799719,91.04728285234405,91.04728285234405,-88.95271715278002,271.04728284722,S1°E,0.00019367035376660624,,,540,0.0,Just before De Ann Rd ,20.1168,,BL 5 ,3057.7536,,2,
132,,40.8873581761821,-98.34566357229377,3081.6933526743605,24.939106238443333,91.04747652050514,91.04747652050514,-88.95252348246622,271.04747651753377,S1°E,0.0001936681610885671,,,540,0.0,,,,,,,,
133,,40.88735407042583,-98.34536770788375,3106.632458912804,24.939106237011078,91.0476701801403,91.0476701801403,-88.95232981434509,271.0476701856549,S1°E,0.00019365963515838303,,,540,0.0,,,,,,,,
134,,40.887349963910616,-98.34507184351033,3131.571565149815,24.93910623860349,91.04786384606184,91.04786384606184,-88.95213615474992,271.04786384525005,S1°E,0.00019366592154312912,,,540,0.0,,,,,,,,
135,,40.88734585663646,-98.34477597917346,3156.5106713884184,24.939106237169,91.04805751208528,91.04805751208528,-88.95194248886834,271.0480575111317,S1°E,0.00019366602343495742,,,540,0.0,,,,,,,,
136,,40.88734174860334,-98.3444801148732,3181.4497776255876,24.93910623917889,91.0482511757933,91.0482511757933,-88.95174882288491,271.0482511771151,S1°E,0.0001936637080177661,,,540,0.0,,,,,,,,
137,,40.88733763981128,-98.34418425060953,3206.3888838647663,24.939106238382717,91.04844484388782,91.04844484388782,-88.95155515921687,271.04844484078313,S1°E,0.00019366809452492362,,,540,0.0,,,,,,,,
138,,40.88733353026026,-98.34388838638246,3231.327990103149,24.939106237452915,91.04863850767312,91.04863850767312,-88.95136149116234,271.04863850883766,S1°E,0.00019366378529639405,,,540,0.0,,,,,,,,
139,,40.8873294199503,-98.34359252219201,3256.267096340602,24.939106238244776,91.0488321713598,91.0488321713598,-88.95116782741707,271.04883217258293,S1°E,0.00019366368668727318,,,540,0.0,,,,,,,,
140,,40.88732530888139,-98.34329665803817,3281.206202578847,24.939106237268604,91.04902583509958,91.04902583509958,-88.9509741637704,271.0490258362296,S1°E,0.0001936637397790264,,,540,0.0,,,,,,,,
141,,40.88732119705353,-98.34300079392096,3306.1453088161156,24.93910623805824,91.04921950302949,91.04921950302949,-88.95078050007064,271.04921949992934,S1°E,0.0001936679299063826,,,540,0.0,,,,,,,,
142,,40.887317084466716,-98.34270492984038,3331.084415054174,24.939106238117947,91.04941316453007,91.04941316453007,-88.95058683218076,271.04941316781924,S1°E,0.00019366150057464893,,,540,0.0,,,,,,,,
143,,40.88731297112096,-98.34240906579643,3356.0235212922917,24.939106237712735,91.04960683246308,91.04960683246308,-88.95039317072022,271.0496068292798,S1°E,0.00019366793301855978,,,540,0.0,,,,,,,,
144,,40.88730885701625,-98.34211320178913,3380.9626275300043,24.93910623894083,91.04980049601173,91.04980049601173,-88.95019950282726,271.0498004971727,S1°E,0.00019366354864303048,,,540,0.0,,,,,,,,
145,,40.887304742152594,-98.34181733781847,3405.901733768945,24.939106237252417,91.04999416395054,91.04999416395054,-88.95000583931866,271.0499941606813,S1°E,0.0001936679388165885,,,540,0.0,,,,,,,,
146,,40.88730062652999,-98.34152147388448,3430.8408400061976,24.939106238389986,91.05018782101972,91.05018782101972,-88.94981217141991,271.0501878285801,S1°E,0.00019365706917540138,,,540,0.0,,,,,,,,
147,,40.887296510148445,-98.34122560998715,3455.779946244588,24.939106237869932,91.05038149315126,91.05038149315126,-88.94961851439079,271.0503814856092,S1°E,0.0001936721315445311,,,540,0.0,,,,,,,,
148,,40.88729239300794,-98.34092974612649,3480.7190524824578,24.939106237768453,91.05057515237002,91.05057515237002,-88.94942484229934,271.0505751577007,S1°E,0.00019365921875191816,,,540,0.0,,,,,,,,
149,,40.887288275108496,-98.34063388230251,3505.6581587202263,24.939106238306366,91.0507688201173,91.0507688201173,-88.94923118312066,271.0507688168793,S1°E,0.00019366774728268865,,,540,0.0,,,,,,,,
150,,40.8872841564501,-98.34033801851521,3530.597264958533,24.939106238202676,91.05096248357769,91.05096248357769,-88.94903751541347,271.05096248458653,S1°E,0.0001936634603936227,,,540,0.0,,20.1168,curb ,BL 6 ,3540.5568000000003,TURN RIGHT at the SL for S Locust St ,2,
151,,40.88728003703277,-98.3400421547646,3555.5363711967357,24.939106237457427,91.05115614704097,91.05115614704097,-88.94884385199317,271.05115614800684,S1°E,0.0001936634632784262,,,540,0.0,,,,,,,,
152,19.0,40.887275916856474,-98.3397462910507,3580.475477434193,24.93641800556137,-179.7569277749278,180.2430722250722,-88.94865018857,271.05134981143,S0°W,89.19191607803123,Standard Right,89.19191607803123,540,0.0,,,,,,,,
153,,40.88705137110492,-98.339747546294,3605.4118954397545,24.936418005282466,-179.75692859615864,180.24307140384136,0.24307140342577327,0.24307140342577327,S0°W,-8.212308557631331e-07,,,540,0.0,,,,,,,,
154,,40.886826825344585,-98.33974880152883,3630.348313445037,24.936418004300773,-179.75692941740778,180.24307058259222,0.24307058220418298,0.24307058220418298,S0°W,-8.212491309222969e-07,,,540,0.0,,,,,,,,
155,,40.88660227957546,-98.33975005675516,3655.284731449338,24.936418003672543,-179.75693023866484,180.24306976133516,0.24306976096431754,0.24306976096431754,S0°W,-8.21257060579228e-07,,,540,0.0,,,,,,,,
156,,40.88637773379757,-98.33975131197302,3680.22114945301,24.936418006927592,-179.7569310599781,180.2430689400219,0.24306893971652244,0.24306893971652244,S0°W,-8.213132502987719e-07,,,540,0.0,,,,,,,,
157,,40.88615318801087,-98.33975256718239,3705.1575674599376,24.936418005238973,-179.75693188125103,180.24306811874897,0.24306811841256604,0.24306811841256604,S0°W,-8.212729483147996e-07,,,540,0.0,"SL for Lake St, Walmart on left ",,,BL 7 ,3701.4912,,,
158,,40.885928642215404,-98.33975382238327,3730.0939854651765,24.93641800531768,-179.75693270532514,180.24306729467486,0.2430672971488832,0.2430672971488832,S0°W,-8.240741067311319e-07,,,540,0.0,,,,,,,,
159,,40.88570409641114,-98.33975507757566,3755.030403470494,24.936418002217266,-179.75693352387586,180.24306647612414,0.24306647308407037,0.24306647308407037,S0°W,-8.185507169855555e-07,,,540,0.0,,,,,,,,
160,,40.88547955059811,-98.33975633275958,3779.966821472711,24.936418007595176,-179.75693434800374,180.24306565199626,0.24306565454261886,0.24306565454261886,S0°W,-8.241278806053742e-07,,,540,0.0,,,,,,,,
161,,40.885255004776276,-98.339757587935,3804.903239480306,24.936418004847543,-179.75693516934635,180.24306483065365,0.24306483042400373,0.24306483042400373,S0°W,-8.213426099246135e-07,,,540,0.0,,,,,,,,
162,,40.885030458945664,-98.33975884310193,3829.8396574851536,24.936418005279005,-179.7569359879691,180.2430640120309,0.24306400909065928,0.24306400909065928,S0°W,-8.186227375972521e-07,,,540,0.0,,,,,,,,
163,,40.88480591310627,-98.3397600982604,3854.7760754904325,24.93641800465286,-179.7569368120967,180.2430631879033,0.24306319047718716,0.24306319047718716,S0°W,-8.241276248099894e-07,,,540,0.0,,,,,,,,
164,,40.88458136725809,-98.33976135341037,3879.7124934950853,24.93641800579265,-179.75693763351137,180.24306236648863,0.24306236635885625,0.24306236635885625,S0°W,-8.214146589580196e-07,,,540,0.0,,,,,,,,
165,,40.88435682140113,-98.33976260855185,3904.648911500878,24.936418004106784,-179.75693845491327,180.24306154508673,0.24306154495346277,0.24306154495346277,S0°W,-8.214018976104853e-07,,,540,0.0,,,,,,,,
166,,40.88413227553538,-98.33976386368485,3929.5853295049847,24.936418005953502,-179.75693927636104,180.24306072363896,0.24306072356083064,0.24306072356083064,S0°W,-8.21447770249506e-07,,,540,0.0,,,,,,,,
167,,40.88390772966084,-98.33976511880937,3954.521747510938,24.936418005328726,-179.7569400977857,180.2430599022143,0.2430599021223543,0.2430599021223543,S0°W,-8.214246633997391e-07,,,540,0.0,,,,,,,,
168,,40.88368318377753,-98.3397663739254,3979.4581655162665,24.936418005763652,-179.75694091926312,180.24305908073688,0.24305908070692794,0.24305908070692794,S0°W,-8.214774140924419e-07,,,540,0.0,,,,,,,,
169,,40.883458637885425,-98.33976762903295,4004.39458352203,24.93641800549234,-179.75694174073467,180.24305825926533,0.24305825923880775,0.24305825923880775,S0°W,-8.214715592202992e-07,,,540,0.0,,,,,,,,
170,,40.883234091984534,-98.33976888413201,4029.3310015275224,24.936418003453706,-179.75694256221416,180.24305743778584,0.243057437776514,0.243057437776514,S0°W,-8.214794888772303e-07,,,540,0.0,,,,,,,,
171,,40.88300954607487,-98.3397701392226,4054.267419530976,24.936418006364264,-179.75694338373606,180.24305661626394,0.2430566163062906,0.2430566163062906,S0°W,-8.215218940677005e-07,,,540,0.0,,,,,,,,
172,,40.88278500015641,-98.33977139430469,4079.2038375373404,24.936418003972857,-179.75694420523834,180.24305579476166,0.24305579479366202,0.24305579479366202,S0°W,-8.215022830881935e-07,,,540,0.0,,,,,,,,
173,,40.88256045422917,-98.3397726493783,4104.140255541313,24.936418004765383,-179.7569450267761,180.2430549732239,0.24305497330067283,0.24305497330067283,S0°W,-8.215377533815627e-07,,,540,0.0,,,,,,,,
174,,40.88233590829315,-98.33977390444343,4129.076673546078,24.936418005908628,-179.756945848339,180.243054151661,0.24305415177218492,0.24305415177218492,S0°W,-8.215629065944086e-07,,,540,0.0,,,,,,,,
175,,40.88211136234834,-98.33977515950008,4154.013091551987,24.936418005285912,-179.75694666989955,180.24305333010045,0.2430533302185438,0.2430533302185438,S0°W,-8.215605475925258e-07,,,540,0.0,,,,,,,,
176,,40.88188681639475,-98.33977641454824,4178.949509557273,24.936418004309747,-179.75694749147146,180.24305250852854,0.2430525086672901,0.2430525086672901,S0°W,-8.21571916276298e-07,,,540,0.0,,,,,,,,
177,,40.881662270432365,-98.33977766958792,4203.885927561582,24.936418005809198,-179.7569483103268,180.2430516896732,0.2430516871046393,0.2430516871046393,S0°W,-8.188553408672306e-07,,,540,0.0,,,,,,,,
178,,40.88143772446119,-98.33977892461913,4228.8223455673915,24.936418002710873,-179.75694913465975,180.24305086534025,0.24305086825856392,0.24305086825856392,S0°W,-8.243329432389146e-07,,,540,0.0,,,,,,,,
179,,40.88121317848126,-98.33978017964183,4253.758763570102,24.93641800597905,-179.75694995631403,180.24305004368597,0.24305004393488616,0.24305004393488616,S0°W,-8.216542823902273e-07,,,540,0.0,,,,,,,,
180,,40.880988632492524,-98.33978143465606,4278.695181576081,24.936418003944542,-179.75695077517938,180.24304922482062,0.24304922228986925,0.24304922228986925,S0°W,-8.188653453089501e-07,,,540,0.0,,,,,,,,
181,,40.880764086495006,-98.33978268966182,4303.631599580026,24.93641800473709,-179.75695159958786,180.24304840041214,0.24304840343378942,0.24304840343378942,S0°W,-8.244084881425806e-07,,,540,0.0,,,,,,,,
182,,40.88053954048871,-98.33978394465908,4328.568017584763,24.936418005530992,-179.7569524185173,180.2430475814827,0.24304757903459517,0.24304757903459517,S0°W,-8.189294362637156e-07,,,540,0.0,,,,,,,,
183,,40.88031499447363,-98.33978519964786,4353.504435590294,24.936418005617977,-179.75695324019298,180.24304675980702,0.2430467601144244,0.2430467601144244,S0°W,-8.216756839374284e-07,,,540,0.0,,,,,,,,
184,,40.880090448449764,-98.33978645462817,4378.440853595912,24.93641800535219,-179.75695406188694,180.24304593811306,0.24304593844800593,0.24304593844800593,S0°W,-8.216939590965922e-07,,,540,0.0,,,,,,,,
185,,40.8798659024171,-98.33978770959999,4403.3772716012645,24.936418002612154,-179.7569548835854,180.2430451164146,0.2430451167633123,0.2430451167633123,S0°W,-8.216984497266822e-07,,,540,0.0,,,,,,,,
186,,40.87964135637568,-98.33978896456333,4428.313689603877,24.936418006942784,-179.75695570534003,180.24304429465997,0.24304429507412806,0.24304429507412806,S0°W,-8.217546394462261e-07,,,540,0.0,,,,,,,,
187,,40.87941681032545,-98.33979021951818,4453.250107610819,24.936418003847898,-179.75695652706125,180.24304347293875,0.2430434733287825,0.2430434733287825,S0°W,-8.217212155159359e-07,,,540,0.0,,,,,,,,
188,,40.87919226426645,-98.33979147446455,4478.1865256146675,24.93641800570496,-179.75695734607956,180.24304265392044,0.24304265161683247,0.24304265161683247,S0°W,-8.190183109491045e-07,,,540,0.0,,,,,,,,
189,,40.87896771819865,-98.33979272940245,4503.122943620372,24.93641800473433,-179.75695817059295,180.24304182940705,0.24304183260775858,0.24304183260775858,S0°W,-8.245133926720882e-07,,,540,0.0,,,,,,,,
190,,40.878743172122086,-98.33979398433185,4528.059361625106,24.936418004117137,-179.75695898962368,180.24304101037632,0.2430410081036598,0.2430410081036598,S0°W,-8.190307312361256e-07,,,540,0.0,,,,,,,,
191,,40.87851862603673,-98.33979523925278,4552.995779629224,24.936418005974897,-179.75695981143863,180.24304018856137,0.24304018908219405,0.24304018908219405,S0°W,-8.218149503136374e-07,,,540,0.0,,,,,,,,
192,,40.878294079942584,-98.33979649416523,4577.9321976351985,24.936418005003564,-179.75696063324776,180.24303936675224,0.2430393672765092,0.2430393672765092,S0°W,-8.218091238632041e-07,,,540,0.0,,,,,,,,
193,,40.87806953383966,-98.33979774906919,4602.868615640202,24.936418004033598,-179.75696145231606,180.24303854768394,0.24303854547665082,0.24303854547665082,S0°W,-8.190683047359926e-07,,,540,0.0,,,,,,,,
194,,40.87784498772796,-98.33979900396469,4627.805033644236,24.93641800695107,-179.75696227694493,180.24303772305507,0.24303772641761157,0.24303772641761157,S0°W,-8.24628870077504e-07,,,540,0.0,,,,,,,,
195,,40.877620441607455,-98.33980025885168,4652.741451651187,24.936418005275563,-179.75696309603597,180.24303690396403,0.2430369017980354,0.2430369017980354,S0°W,-8.190910421035369e-07,,,540,0.0,,,,,,,,
196,,40.877395895478166,-98.33980151373021,4677.6778696564625,24.93641800430837,-179.75696391790095,180.24303608209905,0.24303608271625876,0.24303608271625876,S0°W,-8.218649725222349e-07,,,540,0.0,,,,,,,,
197,,40.87717134934012,-98.33980276860025,4702.614287660771,24.93641800581404,-179.75696473980486,180.24303526019514,0.24303526086055172,0.24303526086055172,S0°W,-8.219039102641545e-07,,,540,0.0,,,,,,,,
198,,40.87694680319327,-98.33980402346181,4727.550705666585,24.93641800272606,-179.75696555893344,180.24303444106656,0.24303443896590693,0.24303443896590693,S0°W,-8.191285871816945e-07,,,540,0.0,,,,,,,,
199,,40.87672225703765,-98.3398052783149,4752.487123669311,24.936418007060837,-179.75696638088075,180.24303361911925,0.24303361984658522,0.24303361984658522,S0°W,-8.219473102144548e-07,,,540,0.0,,,,,,,,
200,,40.87649771087323,-98.3398065331595,4777.423541676371,24.936418004679094,-179.75696720280848,180.24303279719152,0.24303279790851207,0.24303279790851207,S0°W,-8.219277276566572e-07,,,540,0.0,,,,,,,,
201,,40.876273164700024,-98.33980778799562,4802.35995968105,24.936418005127134,-179.75696802476136,180.24303197523864,0.2430319759900783,0.2430319759900783,S0°W,-8.219528808695031e-07,,,540,0.0,,,,,,,,
202,,40.87604861851804,-98.33980904282326,4827.296377686177,24.936418005573795,-179.7569688439733,180.2430311560267,0.24303115404649134,0.24303115404649134,S0°W,-8.192119480554538e-07,,,540,0.0,,29.0576,paved ,BL 8 ,4828.032,,2,
203,,40.87582407232727,-98.33981029764243,4852.232795691751,24.936418004607297,-179.75696966594205,180.24303033405795,0.24303033484378034,0.24303033484378034,S0°W,-8.219687401833653e-07,,,540,0.0,,,,,,,,
204,,40.87559952612772,-98.33981155245311,4877.169213696358,24.93641800540949,-179.75697048794282,180.24302951205718,0.24302951288433405,0.24302951288433405,S0°W,-8.220007714498934e-07,,,540,0.0,,,,,,,,
205,,40.875374979919386,-98.33981280725531,4902.105631701768,24.936418005503388,-179.75697130995155,180.24302869004845,0.24302869089279966,0.24302869089279966,S0°W,-8.220087295285339e-07,,,540,0.0,,,,,,,,
206,,40.87515043370227,-98.33981406204903,4927.042049707272,24.936418004891028,-179.75697212921585,180.24302787078415,0.24302786889336403,0.24302786889336403,S0°W,-8.192643008442246e-07,,,540,0.0,,,,,,,,
207,,40.874925887476365,-98.33981531683428,4951.9784677121625,24.936418004280068,-179.75697295125767,180.24302704874233,0.24302704963830024,0.24302704963830024,S0°W,-8.220418123983109e-07,,,540,0.0,,,,,,,,
208,,40.874701341241675,-98.33981657161104,4976.914885716443,24.93641800614403,-179.75697377056196,180.24302622943804,0.24302622760575332,0.24302622760575332,S0°W,-8.193042901893932e-07,,,540,0.0,,,,,,,,
209,,40.8744767949982,-98.33981782637933,5001.851303722587,24.936418005532378,-179.75697459262994,180.24302540737006,0.24302540831075703,0.24302540831075703,S0°W,-8.220679887926963e-07,,,540,0.0,,,,,,,,
210,,40.87425224874595,-98.33981908113914,5026.787721728119,24.936418005983185,-179.75697541471624,180.24302458528376,0.2430245862520053,0.2430245862520053,S0°W,-8.220862923735694e-07,,,540,0.0,,,,,,,,
211,,40.8740277024849,-98.33982033589047,5051.724139734102,24.936418004313897,-179.75697623679667,180.24302376320333,0.24302376417500682,0.24302376417500682,S0°W,-8.220804375014268e-07,,,540,0.0,,,,,,,,
212,,40.87380315621509,-98.3398215906333,5076.660557738416,24.9364180058244,-179.75697705617742,180.24302294382258,0.2430229421038348,0.2430229421038348,S0°W,-8.19380744587761e-07,,,540,0.0,,,,,,,,
213,,40.87357860993647,-98.33982284536768,5101.596975744241,24.936418004862716,-179.7569778755523,180.2430221244477,0.24302212273235568,0.24302212273235568,S0°W,-8.193748897156183e-07,,,540,0.0,,,,,,,,
214,,40.873354063649074,-98.33982410009358,5126.533393749103,24.936418003901057,-179.75697870042617,180.24302129957383,0.24302130336673144,0.24302130336673144,S0°W,-8.24873865212794e-07,,,540,0.0,,,,,,,,
215,,40.873129517352915,-98.33982535481098,5151.469811753004,24.93641800470671,-179.75697951984446,180.24302048015554,0.2430204785021317,0.2430204785021317,S0°W,-8.194182896659186e-07,,,540,0.0,,,,,,,,
216,,40.87290497104795,-98.33982660951992,5176.406229757711,24.93641800586375,-179.75698033926724,180.24301966073276,0.24301965909310752,0.24301965909310752,S0°W,-8.194227802960086e-07,,,540,0.0,,,,,,,,
217,,40.872680424734206,-98.33982786422038,5201.342647763575,24.93641800313614,-179.75698116144005,180.24301883855995,0.2430188396795927,0.2430188396795927,S0°W,-8.221728080570756e-07,,,540,0.0,,,,,,,,
218,,40.87245587841168,-98.33982911891236,5226.279065766711,24.936418005003556,-179.75698198365177,180.24301801634823,0.24301801751605012,0.24301801751605012,S0°W,-8.222117173772858e-07,,,540,0.0,,,,,,,,
